Frame Number,Timecode,content_val,delta_hue,delta_lum,delta_sat
1974,00:01:18.960,27.17673611111111,21.901059027777777,28.708993055555556,30.92015625
1975,00:01:19.000,30.20041087962963,24.563315972222224,26.686875,39.35104166666667
1976,00:01:19.040,19.242922453703702,10.47861111111111,17.40484375,29.8453125
1977,00:01:19.080,25.010040509259255,10.757465277777778,22.437586805555554,41.83506944444444
1978,00:01:19.120,21.01281828703704,11.293402777777779,18.875850694444445,32.86920138888889
1979,00:01:19.160,22.68690972222222,11.798645833333333,21.324392361111112,34.93769097222222
1980,00:01:19.200,23.307876157407406,11.059236111111112,22.549618055555555,36.31477430555555
1981,00:01:19.240,15.949149305555556,7.415590277777778,15.15798611111111,25.27387152777778
1982,00:01:19.280,21.96196759259259,8.854236111111112,21.36753472222222,35.66413194444444
1983,00:01:19.320,19.742430555555554,7.6885763888888885,19.479409722222222,32.059305555555554
1984,00:01:19.360,17.109016203703703,6.828576388888889,16.94404513888889,27.554427083333334
1985,00:01:19.400,14.829693287037037,5.966753472222222,14.24453125,24.277795138888887
1986,00:01:19.440,9.857505787037036,4.2483506944444445,8.895729166666667,16.4284375
1987,00:01:19.480,12.840781250000001,5.339913194444445,11.755520833333334,21.426909722222224
1988,00:01:19.520,10.171209490740742,4.723524305555555,9.453541666666666,16.3365625
1989,00:01:19.560,9.664837962962963,4.541024305555555,9.085486111111111,15.368003472222222
1990,00:01:19.600,9.106875,4.3278125,8.501684027777777,14.491128472222222
1991,00:01:19.640,5.833952546296296,2.8446875,5.056631944444445,9.600538194444445
1992,00:01:19.680,6.909282407407407,3.2869618055555554,6.528229166666667,10.91265625
1993,00:01:19.720,5.076001157407407,2.48265625,4.3288368055555555,8.416510416666666
1994,00:01:19.760,3.3310532407407405,1.805295138888889,2.6507118055555554,5.537152777777778
1995,00:01:19.800,2.737013888888889,1.62640625,2.308125,4.2765104166666665
1996,00:01:19.840,2.1505844907407408,1.2727256944444445,1.4619444444444445,3.7170833333333335
1997,00:01:19.880,3.6169097222222226,2.2403125,2.5683680555555557,6.042048611111111
1998,00:01:19.920,2.9821296296296294,1.7851388888888888,2.30671875,4.85453125
1999,00:01:19.960,4.462303240740741,3.331822916666667,2.6475868055555556,7.4075
2000,00:01:20.000,3.262905092592593,2.0673784722222224,2.277621527777778,5.443715277777778
2001,00:01:20.040,2.8035763888888887,2.147847222222222,1.4766319444444445,4.78625
2002,00:01:20.080,3.1034895833333334,1.9894444444444443,2.208784722222222,5.112239583333333
2003,00:01:20.120,3.0748726851851855,1.9506076388888889,2.3148263888888887,4.959184027777778
2004,00:01:20.160,2.7081828703703703,1.6642534722222222,2.046128472222222,4.414166666666667
2005,00:01:20.200,3.88125,2.6539236111111113,2.431857638888889,6.55796875
2006,00:01:20.240,1.9595891203703706,1.3165625,1.2689756944444444,3.293229166666667
2007,00:01:20.280,3.1492881944444444,2.0743229166666666,2.1984375,5.175104166666666
2008,00:01:20.320,3.5719270833333336,2.5325520833333335,2.390364583333333,5.792864583333333
2009,00:01:20.360,2.970162037037037,1.8730381944444445,2.2013368055555556,4.836111111111111
2010,00:01:20.400,3.474872685185185,2.2671527777777776,2.3935243055555557,5.763940972222223
2011,00:01:20.440,2.1175868055555553,1.5488541666666666,1.2824479166666667,3.5214583333333334
2012,00:01:20.480,3.328732638888889,2.040885416666667,2.4099826388888888,5.535329861111111
2013,00:01:20.520,3.403842592592593,2.139357638888889,2.4405381944444446,5.631631944444444
2014,00:01:20.560,3.3240219907407407,2.0609895833333334,2.4321875,5.478888888888889
2015,00:01:20.600,3.1989814814814816,2.073767361111111,2.4013368055555557,5.121840277777777
2016,00:01:20.640,2.298865740740741,1.5903993055555556,1.4161805555555556,3.890017361111111
2017,00:01:20.680,3.9799305555555553,2.5284375,2.71265625,6.698697916666666
2018,00:01:20.720,3.5598032407407403,2.275451388888889,2.55890625,5.845052083333333
2019,00:01:20.760,3.994565972222222,2.5446180555555555,2.7925694444444447,6.646510416666667
2020,00:01:20.800,3.866076388888889,2.4101215277777777,2.9115104166666668,6.276597222222223
2021,00:01:20.840,3.8053414351851855,2.4907118055555557,2.5330902777777777,6.392222222222222
2022,00:01:20.880,6.239895833333333,3.318628472222222,5.15109375,10.249965277777777
2023,00:01:20.920,8.241649305555555,4.7296354166666665,6.845277777777778,13.150034722222221
2024,00:01:20.960,9.936539351851852,5.6209375,8.170607638888889,16.018072916666668
2025,00:01:21.000,10.428582175925925,5.854565972222222,8.889444444444445,16.54173611111111
2026,00:01:21.040,8.386331018518518,4.936284722222222,6.713993055555555,13.508715277777778
2027,00:01:21.080,12.027002314814816,6.368072916666667,10.774670138888888,18.93826388888889
2028,00:01:21.120,12.668460648148148,6.51625,11.812065972222221,19.677065972222223
2029,00:01:21.160,13.122037037037037,6.744513888888889,12.51345486111111,20.10814236111111
2030,00:01:21.200,9.285179398148147,5.001440972222222,8.537465277777779,14.316631944444444
2031,00:01:21.240,13.766550925925927,6.707881944444445,13.721024305555556,20.87074652777778
2032,00:01:21.280,13.347962962962962,6.347482638888889,13.718385416666667,19.978020833333332
2033,00:01:21.320,12.938512731481481,6.153854166666667,13.44015625,19.221527777777776
2034,00:01:21.360,11.768703703703702,5.725954861111111,12.43484375,17.1453125
2035,00:01:21.400,7.909149305555556,3.902326388888889,8.330052083333333,11.495069444444445
2036,00:01:21.440,9.43578125,4.725190972222222,10.189791666666666,13.39236111111111
2037,00:01:21.480,8.378622685185185,4.402847222222222,8.842309027777778,11.890711805555556
2038,00:01:21.520,7.384108796296296,4.023142361111111,7.459809027777778,10.669375
2039,00:01:21.560,6.614311342592593,3.4398090277777778,6.683611111111111,9.719513888888889
2040,00:01:21.600,4.366128472222222,2.1042708333333335,4.138142361111111,6.855972222222222
2041,00:01:21.640,5.627100694444445,2.766875,5.546197916666666,8.568229166666667
2042,00:01:21.680,5.02339699074074,2.4259375,4.932100694444444,7.712152777777778
2043,00:01:21.720,4.061238425925926,1.8594791666666666,3.923090277777778,6.4011458333333335
2044,00:01:21.760,3.138773148148148,1.3310763888888888,3.011840277777778,5.073402777777778
2045,00:01:21.800,1.661909722222222,0.7473611111111111,1.5129166666666667,2.7254513888888887
2046,00:01:21.840,2.6546122685185183,1.1857118055555556,2.5136458333333334,4.264479166666667
2047,00:01:21.880,2.5763425925925922,1.0855208333333333,2.4071180555555554,4.2363888888888885
2048,00:01:21.920,2.5681597222222217,1.079704861111111,2.368472222222222,4.256302083333333
2049,00:01:21.960,2.6173090277777775,1.1511111111111112,2.3796354166666664,4.321180555555555
2050,00:01:22.000,1.572152777777778,0.7172222222222222,1.3713368055555555,2.6278993055555557
2051,00:01:22.040,2.6202141203703704,1.120920138888889,2.3830555555555555,4.3566666666666665
2052,00:01:22.080,2.4691377314814815,1.08390625,2.235798611111111,4.0877083333333335
2053,00:01:22.120,2.485376157407407,1.0371875,2.2852430555555556,4.133697916666667
2054,00:01:22.160,2.451111111111111,1.0586805555555556,2.224739583333333,4.069913194444444
2055,00:01:22.200,1.611701388888889,0.7785763888888889,1.4028298611111112,2.6536979166666668
2056,00:01:22.240,2.397962962962963,0.9708854166666666,2.2708680555555554,3.9521354166666667
2057,00:01:22.280,2.391128472222222,1.0064756944444444,2.2668229166666665,3.9000868055555555
2058,00:01:22.320,2.4087094907407405,1.0413194444444445,2.2471006944444443,3.937708333333333
2059,00:01:22.360,2.2985127314814817,1.0331597222222222,2.0600520833333333,3.802326388888889
2060,00:01:22.400,1.462037037037037,0.7155208333333334,1.230138888888889,2.440451388888889
2061,00:01:22.440,2.2471527777777776,0.9736458333333333,2.0332986111111113,3.734513888888889
2062,00:01:22.480,2.2371469907407406,0.9771180555555555,1.9929861111111111,3.7413368055555556
2063,00:01:22.520,2.252505787037037,1.010607638888889,2.0308333333333333,3.716076388888889
2064,00:01:22.560,2.126452546296296,0.9021701388888889,1.9315277777777777,3.545659722222222
2065,00:01:22.600,1.4067708333333335,0.6969618055555555,1.1644618055555556,2.358888888888889
2066,00:01:22.640,2.0701967592592596,0.8790451388888889,1.90125,3.430295138888889
2067,00:01:22.680,2.144016203703704,0.9154166666666667,1.9328125,3.5838194444444444
2068,00:01:22.720,2.167291666666667,0.9217881944444445,1.9807465277777778,3.599340277777778
2069,00:01:22.760,62.90466435185186,10.793159722222223,95.49984375,82.42098958333334
2070,00:01:22.800,1.8635243055555557,0.6870659722222222,1.7596354166666666,3.143871527777778
2071,00:01:22.840,2.3973495370370372,1.0128645833333334,2.218489583333333,3.9606944444444445
2072,00:01:22.880,1.184363425925926,0.4024652777777778,1.5115104166666666,1.6391145833333334
2073,00:01:22.920,1.2742939814814815,0.4206944444444444,1.6477256944444445,1.7544618055555556
2074,00:01:22.960,2.033310185185185,0.8368055555555556,1.9784722222222222,3.2846527777777776
2075,00:01:23.000,5.049756944444444,1.7288194444444445,5.214375,8.206076388888889
2076,00:01:23.040,6.8126388888888885,1.5413368055555556,8.599652777777777,10.296927083333333
2077,00:01:23.080,5.349600694444444,1.1555902777777778,7.24296875,7.650243055555555
2078,00:01:23.120,4.754681712962963,1.1753645833333333,6.736284722222222,6.3523958333333335
2079,00:01:23.160,4.383425925925926,1.2157638888888889,5.951302083333333,5.983211805555555
2080,00:01:23.200,4.078090277777778,1.0956597222222222,5.739583333333333,5.3990277777777775
2081,00:01:23.240,5.267366898148148,1.376076388888889,7.45453125,6.971493055555555
2082,00:01:23.280,3.4412789351851854,1.2315972222222222,4.145381944444445,4.946857638888889
2083,00:01:23.320,2.3908969907407407,0.8346006944444444,3.119548611111111,3.218541666666667
2084,00:01:23.360,2.1447685185185184,0.82890625,2.637048611111111,2.9683506944444447
2085,00:01:23.400,2.1647048611111113,0.9909548611111111,2.15015625,3.3530034722222224
2086,00:01:23.440,2.4850694444444446,0.9838194444444445,2.8969791666666667,3.574409722222222
2087,00:01:23.480,1.5341377314814817,0.6556076388888888,1.7249652777777778,2.221840277777778
2088,00:01:23.520,1.7591493055555556,0.8097569444444445,1.7351909722222223,2.7325
2089,00:01:23.560,1.8730034722222222,0.8993576388888889,1.8546354166666668,2.865017361111111
2090,00:01:23.600,1.8604976851851849,0.8899826388888888,1.9226736111111111,2.7688368055555554
2091,00:01:23.640,3.033055555555556,1.219079861111111,3.479392361111111,4.4006944444444445
2092,00:01:23.680,2.073298611111111,0.92875,2.2019618055555554,3.089184027777778
2093,00:01:23.720,1.9052777777777774,0.8118055555555556,2.3108680555555554,2.593159722222222
2094,00:01:23.760,2.012818287037037,0.8933159722222223,2.430364583333333,2.7147743055555558
2095,00:01:23.800,2.261059027777778,1.0042708333333332,2.592534722222222,3.1863715277777778
2096,00:01:23.840,3.6389699074074073,1.3849826388888888,4.822100694444444,4.709826388888889
2097,00:01:23.880,2.5603530092592592,1.1102951388888889,3.1633506944444445,3.4074131944444446
